name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jigawa,4/12/2010,105.7,76.9,91,99.7,76.9,87.6,30.1,12.1,0,0,0,,0,0,,6.5,48.5,1005.6,38.9,,,,,,2010-04-12T06:12:41,2010-04-12T18:34:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/13/2010,105.9,76.4,90.8,100.8,76.4,87.8,35.7,15,0,0,0,,0,0,,6,10.3,1006,0.7,,,,,,2010-04-13T06:12:07,2010-04-13T18:34:15,0.97,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,4/14/2010,107.3,76.4,90.9,102,76.4,88.2,39.1,17.5,0,0,0,,0,0,,6.5,359.8,1005.9,71.3,,,,,,2010-04-14T06:11:33,2010-04-14T18:34:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/15/2010,106.4,76.6,92.7,104.7,76.6,91.3,48.2,22.6,0,0,0,,0,0,,10.7,148.9,1006.1,27.4,,,,,,2010-04-15T06:11:00,2010-04-15T18:34:23,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/16/2010,105.3,85,94.6,107.7,86.5,95.8,61.5,35.6,0,0,0,,0,0,,11.2,200.9,1006.9,31.5,,,,,,2010-04-16T06:10:27,2010-04-16T18:34:27,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/17/2010,105.9,80.1,92.6,103.7,84,94.1,61.9,43.5,0,0,0,,0,0,,10.7,248.1,1007.6,36.7,,,,,,2010-04-17T06:09:55,2010-04-17T18:34:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/18/2010,108.4,81.6,94.8,105.1,81.6,93.3,53.1,28.9,0,0,0,,0,0,,9.2,293.8,1007.3,5.1,,,,,,2010-04-18T06:09:23,2010-04-18T18:34:36,0.14,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,4/19/2010,109.8,79.4,94.1,104.8,79.4,90.8,44,20,0,0,0,,0,0,,10.1,67,1006,0.6,,,,,,2010-04-19T06:08:51,2010-04-19T18:34:41,0.18,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,4/20/2010,109.1,82.5,94.5,105.1,80.3,92.8,49.1,25.1,0,0,0,,0,0,,8.7,332,1005.8,10.9,,,,,,2010-04-20T06:08:21,2010-04-20T18:34:46,0.21,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,4/21/2010,106.6,83.6,94.2,106.8,81.7,94.1,55.5,30.5,0,0,0,,0,0,,10.7,238.9,1005.8,46.8,,,,,,2010-04-21T06:07:50,2010-04-21T18:34:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/22/2010,103.4,83.6,93.3,107.2,83.6,96.7,64.9,43.2,0,0,0,,0,0,,11,253.6,1006.7,84.2,,,,,,2010-04-22T06:07:21,2010-04-22T18:34:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/23/2010,102.8,83.9,92.5,106.6,85.1,97.7,68.5,48.7,0,0,0,,0,0,,11.2,228.5,1007.9,32.6,,,,,,2010-04-23T06:06:51,2010-04-23T18:35:04,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/24/2010,99.4,81.1,89.8,101.2,85,93.2,67.2,50,0,0,0,,0,0,,9.6,249,1008.8,92.6,,,,,,2010-04-24T06:06:23,2010-04-24T18:35:11,0.36,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/25/2010,104.8,81.1,92.3,105.7,84.5,95,64.8,44.2,0,0,0,,0,0,,8.7,276.5,1006.9,63.5,,,,,,2010-04-25T06:05:55,2010-04-25T18:35:18,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/26/2010,102.3,82.7,92.1,101.8,88.1,94.9,65.4,45.5,0,0,0,,0,0,,9.2,250.7,1006,91.7,,,,,,2010-04-26T06:05:27,2010-04-26T18:35:25,0.43,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/27/2010,105,83.2,91.9,105.6,88,95.5,66.7,46.9,0,0,0,,0,0,,12.5,265.2,1006.4,82.7,,,,,,2010-04-27T06:05:01,2010-04-27T18:35:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/28/2010,99.4,80.1,89.7,97.6,83.6,91,63,44.8,0,0,0,,0,0,,10.1,257.8,1007.6,90.8,,,,,,2010-04-28T06:04:35,2010-04-28T18:35:41,0.5,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/29/2010,104.1,84.1,93.8,103.5,85.4,94.4,60.3,35.1,0,0,0,,0,0,,12.3,259.4,1006,42.9,,,,,,2010-04-29T06:04:09,2010-04-29T18:35:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/30/2010,103.7,82.3,91.3,108.3,87.1,97,69.8,52.4,0.008,100,8.33,rain,0,0,,10.5,241.5,1006.5,42.3,,,,,,2010-04-30T06:03:44,2010-04-30T18:35:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,5/1/2010,99.8,80.5,89.5,101.4,83.6,92.3,66.6,49.8,0,0,0,,0,0,,11.4,226.1,1008.3,83.7,,,,,,2010-05-01T06:03:20,2010-05-01T18:36:07,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/2/2010,102.8,84.3,93.2,104.6,86.6,96.6,66.1,43,0,0,0,,0,0,,9.8,225.3,1007.5,85.3,,,,,,2010-05-02T06:02:57,2010-05-02T18:36:17,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/3/2010,96,82.8,89.5,100,87,93.4,68,50.5,0.004,100,4.17,rain,0,0,,11,249.5,1008.6,86.2,,,,,,2010-05-03T06:02:35,2010-05-03T18:36:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,5/4/2010,101.2,83.7,91.7,103.9,88.6,95.6,67.4,47.6,0.039,100,12.5,rain,0,0,,9.8,279.3,1007.4,96.1,,,,,,2010-05-04T06:02:13,2010-05-04T18:36:36,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
Jigawa,5/5/2010,105.5,81.6,93.3,104.8,85.2,94.9,62.4,41.6,0,0,0,,0,0,,13.2,266.1,1005.9,66.5,,,,,,2010-05-05T06:01:52,2010-05-05T18:36:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/6/2010,100.1,76.6,87,104.5,76.6,91.4,70.7,61.6,0.165,100,20.83,rain,0,0,,11.2,243.8,1008,72.3,,,,,,2010-05-06T06:01:31,2010-05-06T18:36:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,5/7/2010,98.5,76.2,85.9,101.6,76.2,88.6,69.3,61.2,0.004,100,4.17,rain,0,0,,6.9,252.3,1008.3,93.6,,,,,,2010-05-07T06:01:12,2010-05-07T18:37:09,0.79,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
Jigawa,5/8/2010,101.6,81.6,90.6,105.2,85.8,95.4,69.1,52,0,0,0,,0,0,,9.8,237.5,1007.4,50.6,,,,,,2010-05-08T06:00:53,2010-05-08T18:37:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/9/2010,103.2,80.9,91.3,107,84.7,95.2,67.3,50.2,0,0,0,,0,0,,11.4,256.5,1007.3,10.9,,,,,,2010-05-09T06:00:35,2010-05-09T18:37:33,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/10/2010,102.6,82.7,91.4,108.8,89.2,97.5,70.5,53.9,0,0,0,,0,0,,10.7,250.4,1007.3,8.4,,,,,,2010-05-10T06:00:17,2010-05-10T18:37:45,0.88,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/11/2010,105,84.3,93.5,109.5,92,100.1,70.2,50,0,0,0,,0,0,,9.8,245.8,1006.7,10,,,,,,2010-05-11T06:00:01,2010-05-11T18:37:58,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/12/2010,104.1,81.6,92.4,106.4,86.2,96.4,67.1,47.1,0,0,0,,0,0,,10.5,259.2,1007.6,7.6,,,,,,2010-05-12T05:59:45,2010-05-12T18:38:11,0.95,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/13/2010,105.7,82.5,93,104.1,85.2,94.4,61.9,39.8,0,0,0,,0,0,,8.7,252.8,1006.9,5,,,,,,2010-05-13T05:59:30,2010-05-13T18:38:24,0.98,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/14/2010,105.2,84.1,93.9,107,86,97.2,64.2,42.1,0,0,0,,0,0,,11.2,256,1007.6,8.9,,,,,,2010-05-14T05:59:16,2010-05-14T18:38:37,0,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/15/2010,104.1,83.4,93.1,105.5,87.4,97.7,67.6,47.9,0,0,0,,0,0,,11.2,259.3,1008.3,6.2,,,,,,2010-05-15T05:59:03,2010-05-15T18:38:51,0.05,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/16/2010,105.2,84.6,93.9,108.1,84.8,97.2,64.5,41.6,0,0,0,,0,0,,9.2,283.9,1007.4,4.5,,,,,,2010-05-16T05:58:51,2010-05-16T18:39:06,0.09,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/17/2010,104.8,80.9,92,105.5,83.6,94.1,63.5,44.1,0,0,0,,0,0,,11.6,263.3,1007,1.3,,,,,,2010-05-17T05:58:39,2010-05-17T18:39:20,0.12,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/18/2010,104.6,82.1,92.1,105.5,84.1,95.1,64.9,45.5,0,0,0,,0,0,,10.1,256,1006.7,4.6,,,,,,2010-05-18T05:58:28,2010-05-18T18:39:35,0.16,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/19/2010,104.6,81.8,92.9,105.5,86.7,96.5,66.1,46,0,0,0,,0,0,,11,240.3,1006.2,19.2,,,,,,2010-05-19T05:58:19,2010-05-19T18:39:50,0.19,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/20/2010,99.6,84.5,90.4,102.5,91.3,96.2,70.1,53.6,0.02,100,4.17,rain,0,0,,9.2,229.3,1007.8,92.4,,,,,,2010-05-20T05:58:09,2010-05-20T18:40:05,0.23,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
Jigawa,5/21/2010,101,83.2,91.5,105.1,88.5,97.1,69.6,52,0,0,0,,0,0,,10.1,243.7,1008.3,81.9,,,,,,2010-05-21T05:58:01,2010-05-21T18:40:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/22/2010,101.6,82.3,91.7,107.4,89.9,98.3,70.8,54.3,0,0,0,,0,0,,8.9,247.7,1008.5,18.5,,,,,,2010-05-22T05:57:54,2010-05-22T18:40:37,0.3,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/23/2010,103.7,84.3,92.2,109.2,91,98.4,70.2,51.8,0,0,0,,0,0,,9.2,231.4,1007.9,33.4,,,,,,2010-05-23T05:57:47,2010-05-23T18:40:53,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/24/2010,103,80.3,91.1,108.9,84.1,96.2,69.5,52.3,0,0,0,,0,0,,8.1,235.1,1007.7,50.2,,,,,,2010-05-24T05:57:41,2010-05-24T18:41:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/25/2010,103.9,83.9,93.2,108.7,90.9,99.4,69.7,49.5,0,0,0,,0,0,,10.5,254.8,1006.8,28.3,,,,,,2010-05-25T05:57:37,2010-05-25T18:41:25,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/26/2010,102.5,82.8,93.1,112.4,88.3,100.1,70.8,50.7,0,0,0,,0,0,,12.3,237,1006.2,96.4,,,,,,2010-05-26T05:57:32,2010-05-26T18:41:42,0.45,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,5/27/2010,101.9,83,90.9,107.2,89.1,97.6,71.3,55.1,0.016,100,16.67,rain,0,0,,10.3,226.2,1008.2,66.3,,,,,,2010-05-27T05:57:29,2010-05-27T18:41:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,5/28/2010,99.8,78.7,88.3,103.9,78.7,91.1,67.8,53.2,0.028,100,8.33,rain,0,0,,7.6,220.2,1010.4,51.1,,,,,,2010-05-28T05:57:27,2010-05-28T18:42:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,5/29/2010,103,78.3,90.4,105.1,78.3,92.6,66.3,49.8,0,0,0,,0,0,,9.2,244.2,1009.2,47.5,,,,,,2010-05-29T05:57:25,2010-05-29T18:42:32,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/30/2010,104.1,81.9,92,104,83.9,94.2,63.8,43.7,0,0,0,,0,0,,9.2,258.2,1007.3,64.6,,,,,,2010-05-30T05:57:24,2010-05-30T18:42:49,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/31/2010,103.4,84.1,92.4,104.5,89.5,96.5,66.9,46.9,0,0,0,,0,0,,11.2,252.5,1007.4,86.4,,,,,,2010-05-31T05:57:24,2010-05-31T18:43:06,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/1/2010,98.3,79.8,88.4,101.6,79.8,91.9,68.3,54,0.008,100,4.17,rain,0,0,,11.4,240.5,1010,79.3,,,,,,2010-06-01T05:57:25,2010-06-01T18:43:23,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,6/2/2010,87.3,73.5,81.8,93,73.5,85.4,71.3,71.2,0.19,100,29.17,rain,0,0,,10.1,222,1013,98.6,,,,,,2010-06-02T05:57:26,2010-06-02T18:43:41,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,remote
Jigawa,6/3/2010,97.8,77.8,87,101.4,77.8,90.2,69.7,59.1,0.008,100,4.17,rain,0,0,,5.8,235.7,1011.8,47.2,,,,,,2010-06-03T05:57:28,2010-06-03T18:43:58,0.71,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,remote
Jigawa,6/4/2010,98,80.1,88.8,104.3,84.1,94.7,71,57.5,0.004,100,4.17,rain,0,0,,8.3,231.1,1011.3,18.2,,,,,,2010-06-04T05:57:31,2010-06-04T18:44:15,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,remote
Jigawa,6/5/2010,92.2,79.2,85.1,97.1,79.2,88.4,69,59.5,0.004,100,4.17,rain,0,0,,11.4,264.1,1012.2,45.3,,,,,,2010-06-05T05:57:35,2010-06-05T18:44:32,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,6/6/2010,94,80,84.7,102.2,80,90.2,72.2,67.1,0.083,100,25,rain,0,0,,9.4,235.1,1011.6,63.1,,,,,,2010-06-06T05:57:39,2010-06-06T18:44:49,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/7/2010,99.8,77.1,87.5,104.2,77.1,90.7,69.2,57.8,0,0,0,,0,0,,7.8,207.7,1010.7,44.3,,,,,,2010-06-07T05:57:44,2010-06-07T18:45:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/8/2010,98.1,80.3,88.7,102.9,83.4,93.2,69.1,53.9,0,0,0,,0,0,,8.3,222.8,1010.9,24.2,,,,,,2010-06-08T05:57:49,2010-06-08T18:45:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/9/2010,91.1,77.1,84.4,99.8,77.1,89,71.2,65.4,0.016,100,16.67,rain,0,0,,6.7,259,1012.1,62.1,,,,,,2010-06-09T05:57:56,2010-06-09T18:45:40,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/10/2010,96,75.5,85.2,100.4,75.5,88.2,69.6,62.5,0.024,100,8.33,rain,0,0,,8.3,239.6,1012.4,71.3,,,,,,2010-06-10T05:58:03,2010-06-10T18:45:56,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,6/11/2010,98.1,77.4,86.3,102.7,77.4,89.4,69.9,61.1,0.016,100,8.33,rain,0,0,,11,252.8,1011.7,45.8,,,,,,2010-06-11T05:58:10,2010-06-11T18:46:12,0.97,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote
Jigawa,6/12/2010,97.4,79.4,87.5,105.8,79.4,94.3,72.9,63.7,0.075,100,4.17,rain,0,0,,8.9,239.1,1009.8,22,,,,,,2010-06-12T05:58:19,2010-06-12T18:46:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/13/2010,99.1,78.3,87.3,103.7,78.3,91.3,70,59.4,0.028,100,20.83,rain,0,0,,9.2,224,1009.4,35.7,,,,,,2010-06-13T05:58:27,2010-06-13T18:46:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/14/2010,87.7,76,82.2,95.1,76,86.5,72.2,72.3,0.249,100,41.67,rain,0,0,,8.9,242.7,1011.6,37.2,,,,,,2010-06-14T05:58:37,2010-06-14T18:47:00,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,6/15/2010,96.2,74.6,84.8,102.9,74.6,88.8,71.2,66.7,0.004,100,4.17,rain,0,0,,8.9,253.3,1011.8,18.4,,,,,,2010-06-15T05:58:47,2010-06-15T18:47:16,0.11,Rain,Clear conditions throughout the day with late afternoon rain.,rain,remote
Jigawa,6/16/2010,97.6,79.4,86.8,103.9,79.4,91.7,71.3,62,0,0,0,,0,0,,11.2,248.5,1009.4,23.6,,,,,,2010-06-16T05:58:57,2010-06-16T18:47:31,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,6/17/2010,91.7,76.7,83.2,97,76.7,85.9,69,63.2,0.016,100,8.33,rain,0,0,,12.1,242.4,1010.3,55,,,,,,2010-06-17T05:59:08,2010-06-17T18:47:45,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/18/2010,96.2,77.4,85.7,103,77.4,89.2,70,61.4,0,0,0,,0,0,,8.7,252,1010.7,58.3,,,,,,2010-06-18T05:59:19,2010-06-18T18:48:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/19/2010,99.1,80.5,88.6,103.9,84.7,94.2,70.9,58.1,0,0,0,,0,0,,9.2,246.9,1008.2,40.9,,,,,,2010-06-19T05:59:31,2010-06-19T18:48:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/20/2010,93.6,79.1,85,101.1,79.1,90.3,72.6,67.8,0.051,100,4.17,rain,0,0,,7.6,223.4,1009.1,53.5,,,,,,2010-06-20T05:59:44,2010-06-20T18:48:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,6/21/2010,98.5,75.3,85.4,107.7,75.3,89.8,71.9,66.4,0.032,100,12.5,rain,0,0,,6.9,221.7,1010.3,41.5,,,,,,2010-06-21T05:59:56,2010-06-21T18:48:40,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,remote
Jigawa,6/22/2010,96.7,75.6,85.6,103.6,75.6,89.9,71.8,66.3,0.012,100,8.33,rain,0,0,,6.3,241.1,1009.5,26.2,,,,,,2010-06-22T06:00:09,2010-06-22T18:48:53,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/23/2010,93.6,81.4,87.6,100.1,86.4,93.8,71.8,60.6,0.004,100,4.17,rain,0,0,,10.7,232.3,1007.5,57.5,,,,,,2010-06-23T06:00:23,2010-06-23T18:49:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/24/2010,94.4,80.7,84.9,103.2,85.1,90.9,72.7,67.9,0.276,100,16.67,rain,0,0,,9.4,236.7,1009.1,49.2,,,,,,2010-06-24T06:00:37,2010-06-24T18:49:17,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/25/2010,94.7,71.7,83.6,102,71.7,87,71.4,68.6,0.74,100,25,rain,0,0,,10.1,242.1,1009.5,57.4,,,,,,2010-06-25T06:00:51,2010-06-25T18:49:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/26/2010,82.1,71.7,77.1,86.6,71.7,78.3,71.6,83.7,1.445,100,58.33,rain,0,0,,9.4,248.1,1011.8,98.8,,,,,,2010-06-26T06:01:05,2010-06-26T18:49:39,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,6/27/2010,85.9,73.7,79.6,92,73.7,82.1,72.4,79.7,0.083,100,20.83,rain,0,0,,5.8,198.9,1012.7,84.7,,,,,,2010-06-27T06:01:20,2010-06-27T18:49:49,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/28/2010,93.5,76.4,84.1,101.1,76.4,89,72.7,70,0,0,0,,0,0,,6.3,242.4,1011.8,30,,,,,,2010-06-28T06:01:35,2010-06-28T18:49:59,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/29/2010,95.6,79.8,86.9,105.4,79.8,94.4,73.6,65.7,0,0,0,,0,0,,7.8,233.9,1009.8,26.6,,,,,,2010-06-29T06:01:50,2010-06-29T18:50:07,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,6/30/2010,96.2,80.5,86.7,107.2,84.3,94.1,73.2,65.1,0.008,100,4.17,rain,0,0,,8.5,239.5,1009.3,21.5,,,,,,2010-06-30T06:02:06,2010-06-30T18:50:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,7/1/2010,90.6,77.4,83.2,99.4,77.4,88.6,73.6,73.3,0.241,100,20.83,rain,0,0,,8.7,233.1,1009.7,79.8,,,,,,2010-07-01T06:02:21,2010-07-01T18:50:23,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/2/2010,82.8,72.9,78.3,86.2,72.9,79.5,70.1,76.4,0.087,100,12.5,rain,0,0,,10.3,240.3,1011.3,73.8,,,,,,2010-07-02T06:02:37,2010-07-02T18:50:30,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
Jigawa,7/3/2010,89.5,75.3,81.6,96.9,75.3,85.7,72.1,73.7,0.008,100,4.17,rain,0,0,,8.1,242.4,1010.9,31.8,,,,,,2010-07-03T06:02:53,2010-07-03T18:50:37,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,7/4/2010,90.9,75.6,82.8,100.7,75.6,87.4,72.9,73.1,0.016,100,4.17,rain,0,0,,9.2,238,1010.5,65.1,,,,,,2010-07-04T06:03:09,2010-07-04T18:50:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
Jigawa,7/5/2010,91.7,78,83.1,99.4,78,87.3,72.8,72.2,0.071,100,16.67,rain,0,0,,9.2,242.1,1009.6,56.2,,,,,,2010-07-05T06:03:25,2010-07-05T18:50:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/6/2010,89.3,75.6,81.3,98.5,75.6,85,72.8,76.1,0.442,100,33.33,rain,0,0,,8.5,235,1009.7,96.5,,,,,,2010-07-06T06:03:41,2010-07-06T18:50:51,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,7/7/2010,89.3,75.3,81.2,97,75.3,84.3,71.3,73,0.044,100,29.17,rain,0,0,,9.4,240.8,1010.5,59,,,,,,2010-07-07T06:03:57,2010-07-07T18:50:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/8/2010,89,75.5,81.4,95.7,75.5,84.2,71.5,73,0.044,100,29.17,rain,0,0,,7.4,235.8,1011.2,90.6,,,,,,2010-07-08T06:04:13,2010-07-08T18:50:57,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/9/2010,89.3,71.9,80.5,98.9,71.9,84.2,72.5,77.4,1.051,100,70.83,rain,0,0,,7.8,211.8,1010.9,66.8,,,,,,2010-07-09T06:04:29,2010-07-09T18:50:59,0.92,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,remote
Jigawa,7/10/2010,83.6,72.6,77.3,89.1,72.6,78.7,71.7,83.6,0.548,100,79.17,rain,0,0,,6.3,249.2,1011.5,82.8,,,,,,2010-07-10T06:04:45,2010-07-10T18:51:00,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/11/2010,90.2,74.7,81.6,94.5,74.7,83.9,70.3,70.4,0.044,100,16.67,rain,0,0,,6.9,256.4,1012.6,74.1,,,,,,2010-07-11T06:05:01,2010-07-11T18:51:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
Jigawa,7/12/2010,93.3,76.9,84,99.7,76.9,87.5,70.7,65.7,0.047,100,12.5,rain,0,0,,8.1,276.9,1010.5,45.7,,,,,,2010-07-12T06:05:16,2010-07-12T18:51:00,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/13/2010,96.5,79.8,87.1,105.6,79.8,94.2,73.1,64.4,0.004,100,4.17,rain,0,0,,11.4,243.7,1008.4,33.4,,,,,,2010-07-13T06:05:32,2010-07-13T18:50:59,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,7/14/2010,89.9,79.1,84.7,98.7,79.1,91.3,73.5,69.5,0.004,100,4.17,rain,0,0,,11.2,238.7,1009,90.7,,,,,,2010-07-14T06:05:48,2010-07-14T18:50:57,0.09,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
Jigawa,7/15/2010,86.8,74.6,80.8,92.6,74.6,83.5,70.7,72,0.087,100,25,rain,0,0,,11,235.5,1009,75.6,,,,,,2010-07-15T06:06:03,2010-07-15T18:50:54,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
